,player,correct,maxindex,navigate_click,person_click,cutscene_click,object_click,map_click,observation_click,notification_click,tiempo_total,basic,undefined,close,13-22,5-12,0-4
323,20100313033227130,17,1052,375,242,102,59,28,12,29,1587,506,444,40,505,350,156
324,20100313141855656,10,1200,534,222,104,92,26,7,34,2629,516,614,24,730,279,146
325,20100313142799820,18,1014,462,261,125,48,16,5,23,1006,453,476,16,507,290,150
326,20100313454174660,14,1026,475,227,96,50,20,7,23,1859,433,529,21,486,355,148
327,20100313502867990,16,864,308,215,97,59,15,9,25,1362,428,365,17,410,271,131
328,20100313534893336,12,978,284,227,101,178,18,9,20,1984,553,366,14,361,415,158
329,20100313544070730,13,880,287,265,131,48,16,8,23,1348,484,325,17,415,275,138
330,20100314003437300,17,1123,506,233,96,91,17,8,27,1865,474,558,32,567,343,166
331,20100314235959416,11,1270,422,300,149,116,32,14,36,2192,652,500,25,460,416,302
332,20100314474416090,16,1208,504,265,120,82,31,12,27,1975,568,569,20,661,330,167
333,20100314544372976,14,811,256,217,95,51,17,5,29,1496,430,315,23,370,301,105
334,20100315135687572,14,1039,484,213,123,58,14,8,23,960,447,531,14,511,301,180
335,20100315235899370,7,2014,1040,254,110,382,23,9,22,1949,829,1057,51,1291,478,198
336,20100315263811904,17,922,350,212,95,70,20,9,28,1371,442,400,29,463,252,165
337,20100315291962556,15,1156,412,296,112,134,19,14,25,2359,610,460,29,558,407,144
338,20100315310300620,12,1040,389,265,130,59,19,7,27,1446,508,435,31,493,302,191
339,20100315310413530,12,2402,1268,288,118,333,45,17,28,3597,904,1382,38,1257,839,259
340,20100315345020628,17,1324,715,237,109,56,21,12,26,1554,483,771,18,715,375,182
341,20100315433072964,12,1005,392,227,96,107,25,6,25,1487,485,456,21,394,414,155
342,20100315570332344,13,833,273,221,98,50,20,12,23,2189,419,332,27,356,264,168
343,20100316051026470,15,843,207,253,147,48,19,7,26,1134,501,255,15,381,261,129
344,20100316075349150,16,1000,397,234,122,53,23,7,29,1521,480,445,18,502,269,174
345,20100316232856860,16,960,330,260,120,60,16,7,28,1463,503,382,19,449,328,132
346,20100316260843110,11,1234,428,271,105,151,22,9,26,2122,602,507,42,560,449,160
347,20100316350363860,16,856,317,215,111,48,17,5,32,974,426,367,14,412,258,137
348,20100316454852148,10,1290,538,303,113,84,37,7,26,2361,601,610,26,828,290,130
349,20100316551421200,15,1069,517,249,93,61,16,9,26,1298,448,565,18,527,329,176
350,20100316573382416,8,1162,441,319,129,56,18,6,34,1597,572,493,17,546,364,172
351,20100317235835180,11,1046,406,255,126,52,18,8,22,1349,502,461,20,501,340,143
352,20100317265462410,15,981,337,288,107,51,21,6,27,1030,510,393,21,494,288,145
353,20100317274833544,14,1366,702,287,114,110,46,15,21,1454,534,739,34,635,472,208
354,20100317410702844,9,1511,525,250,102,275,25,11,43,2657,738,638,60,598,718,160
355,20100318005728516,12,972,347,226,105,86,16,6,26,1909,480,414,23,431,333,161
356,20100318064351252,14,1251,569,284,132,58,17,8,31,1356,556,631,18,592,422,192
357,20100318092735270,15,973,319,233,111,63,21,6,25,2056,511,373,31,423,361,145
358,20100318174525144,4,2731,1399,447,214,138,53,30,52,3464,979,1511,75,1295,881,433
359,20100318222855470,15,1083,397,277,126,86,14,6,26,1520,536,444,31,490,365,171
360,20100318304697600,17,1280,524,268,121,77,34,14,40,1724,569,596,39,781,300,134
361,20100318480867690,13,946,328,295,126,48,20,5,20,1405,503,369,22,440,332,128
362,20100319050256450,12,1047,418,213,96,128,16,9,29,1732,493,483,22,430,254,316
363,20100319162276044,12,778,247,237,98,39,16,6,23,1391,418,287,23,359,259,119
364,20100320035321064,13,1121,399,292,120,93,18,8,23,2438,553,464,27,462,429,162
365,20100323035561064,13,1453,767,225,102,137,17,15,25,1774,536,836,27,702,488,216
366,20100407284241852,11,915,250,298,121,51,16,7,23,2278,524,300,30,408,329,131
367,20100407444509424,5,1305,578,282,134,50,48,9,27,1534,601,648,17,788,330,148
368,20100408091709090,16,1100,326,268,116,135,18,12,41,2327,587,403,43,456,427,170
369,20100408125903884,16,979,349,255,121,40,14,10,23,1576,503,403,19,526,272,132
370,20100408282583120,13,861,282,266,112,36,17,8,22,1682,479,321,15,420,285,110
371,20100408302965844,13,918,330,210,103,100,16,6,26,1879,475,384,16,435,289,152
372,20100408364569056,15,884,320,227,109,51,18,4,26,1414,436,375,17,425,275,129
373,20100408385907740,8,1313,612,257,100,112,25,8,34,3089,557,679,24,615,432,215
374,20100408525763944,17,916,297,217,101,55,15,10,32,1673,442,358,45,458,275,141
375,20100408584364452,15,1861,764,338,110,284,50,17,27,2045,933,851,25,980,598,233
376,20100409030910480,13,1228,524,266,125,71,23,10,22,1764,551,592,30,563,442,175
377,20100409035612680,17,889,312,247,113,51,17,5,25,803,457,353,16,410,272,144
378,20100409183263900,9,1123,432,234,105,136,25,8,23,1765,545,507,22,411,496,169
379,20100409192824536,10,919,350,243,101,64,17,6,26,1712,456,399,19,464,256,155
380,20100409200386804,16,938,324,261,130,40,17,6,29,1587,486,368,21,448,265,167
381,20100409201653956,16,1068,391,270,117,78,23,9,28,1454,547,448,21,486,362,170
382,20100409330679910,12,981,382,232,97,47,17,11,25,1921,453,442,29,537,259,143
383,20100409343514788,16,1081,443,229,101,74,16,17,28,1744,482,515,27,485,382,165
384,20100409375697924,12,1055,393,240,112,113,22,5,34,1327,529,450,26,530,336,146
385,20100409434683164,16,1231,549,284,126,40,39,10,23,1950,555,602,20,756,277,145
386,20100409471043468,12,1315,617,228,106,134,33,8,29,2860,550,681,32,592,410,266
387,20100409565071052,15,899,349,219,98,54,29,7,31,2258,433,396,23,464,253,139
388,20100409570300600,16,895,335,221,99,59,15,5,26,1892,423,392,26,423,305,123
389,20100410010710028,12,1028,401,284,117,62,19,13,24,2167,518,448,19,540,317,131
390,20100410024391284,15,835,319,219,106,48,17,6,26,1021,417,365,15,358,284,155
391,20100410030117090,15,1046,399,229,100,95,26,6,27,1700,507,464,22,569,318,111
392,20100410072927668,14,982,340,286,126,47,16,4,25,1247,514,386,16,473,303,140
393,20100410084750544,13,899,298,263,123,53,14,11,25,1296,489,351,16,424,282,151
394,20100410085610908,10,2162,1348,274,138,130,23,13,27,2496,615,1426,44,1291,562,253
395,20100410114264908,12,942,375,286,110,39,17,9,20,1593,476,414,14,404,309,191
396,20100410114339228,5,1131,396,274,123,129,18,9,39,1303,594,459,18,483,415,175
397,20100410124842764,9,1145,404,241,99,137,18,8,29,2960,554,478,47,531,417,161
398,20100410150892310,12,1810,1022,277,98,146,27,20,25,1842,619,1093,33,839,730,191
399,20100410200461640,11,1091,477,223,105,76,18,10,22,1864,461,545,28,454,422,169
400,20100410220442884,9,1315,614,295,116,48,29,6,22,2174,554,675,25,767,347,151
401,20100410264099016,16,916,324,217,99,96,14,8,29,1310,469,378,19,405,313,149
402,20100410372505864,13,955,332,253,120,60,18,6,31,2015,487,396,19,464,296,147
403,20100410392063460,13,811,247,216,100,73,17,7,32,1281,451,299,16,354,269,144
404,20100410433521160,9,881,340,214,93,40,19,12,25,1135,409,387,34,452,256,137
405,20100410542998050,13,1207,491,376,115,53,23,4,27,1182,601,534,18,625,348,183
406,20100410564400010,13,776,239,227,100,48,14,5,22,1347,412,286,20,384,231,111
407,20100411083178290,10,1132,493,294,120,58,17,8,35,2138,530,540,18,610,342,137
408,20100411093406960,16,987,302,260,119,117,15,6,27,1843,548,366,19,434,331,173
409,20100411123285670,17,872,305,224,99,53,17,8,34,1160,433,359,25,397,278,149
410,20100411223964490,16,882,256,220,102,56,21,6,26,1541,458,303,42,389,304,146
411,20100411230526788,4,1869,1034,270,120,194,24,13,26,2564,655,1106,46,864,651,308
412,20100411241365080,9,2337,1223,323,174,188,37,23,27,3043,836,1305,63,706,909,637
413,20100411320478890,13,1231,440,292,114,98,32,12,22,2287,610,527,32,621,394,169
414,20100411422776732,14,998,374,268,109,59,18,8,25,2054,493,422,24,500,301,150
415,20100411424101956,17,919,271,262,123,59,21,6,35,1348,505,337,20,431,295,138
416,20100411440284068,10,1173,507,222,107,147,21,5,28,1473,501,522,45,537,409,148
417,20100411443529630,18,865,307,230,110,51,20,6,23,1218,448,359,18,385,283,160
418,20100411474885130,14,1367,569,273,157,100,20,13,41,2257,604,635,43,757,284,271
419,20100412034616628,9,1284,633,220,103,105,19,18,25,1829,505,696,22,695,347,184
420,20100412053972508,16,770,254,209,95,43,16,5,22,1457,397,301,16,362,252,101
421,20100412151668200,9,1406,487,257,94,162,41,18,28,2132,706,577,50,598,562,202
422,20100412223669828,10,1608,910,229,114,90,38,11,28,1525,556,973,25,993,368,194
423,20100412374774204,8,1240,418,248,100,172,21,10,32,2481,632,503,41,433,605,166
424,20100412422811760,16,1694,942,231,145,124,29,9,31,1706,581,995,27,991,460,159
425,20100412494732080,14,890,247,271,127,78,14,9,28,1401,522,295,25,409,290,151
426,20100412520587976,14,1220,613,226,119,72,19,9,26,1248,486,656,18,542,420,201
427,20100412521102324,14,953,345,215,102,88,16,11,28,1461,474,408,17,414,309,177
428,20100412524074856,6,1266,577,283,109,68,30,7,25,2285,529,640,23,594,399,206
429,20100412543770852,7,1304,502,309,121,100,28,15,20,1623,617,576,39,660,436,160
430,20100413004892640,13,1227,419,256,124,165,20,15,26,1478,635,500,31,501,502,172
431,20100413005869268,11,1746,1010,245,101,65,39,10,24,1636,549,1105,26,1122,419,146
432,20100413131487876,13,1344,526,292,117,152,23,15,28,2207,669,598,25,617,482,198
433,20100413475665850,13,905,302,212,100,109,18,12,31,2117,482,355,20,424,295,143
434,20100413524255244,13,950,326,257,120,49,16,6,26,2255,500,378,21,484,280,140
435,20100414073367776,7,931,332,225,98,56,21,9,24,2070,457,388,34,449,288,157
436,20100414103587670,12,1858,934,268,106,213,37,7,25,3479,702,1031,51,999,617,199
437,20100414174948864,12,1108,495,236,103,55,25,7,26,1624,472,565,25,611,314,138
438,20100414175408640,17,1036,379,277,129,67,21,8,23,1333,530,438,18,533,325,128
439,20100414332414690,17,1063,451,255,117,52,14,8,24,1251,485,507,18,470,352,190
440,20100414552368788,12,890,257,256,119,80,15,11,29,1906,501,308,24,408,299,136
441,20100415021040896,12,993,393,257,118,47,15,9,22,1546,483,442,18,516,286,143
442,20100415030878784,14,940,312,257,122,67,17,9,25,1704,498,358,24,450,313,127
443,20100415112041604,12,1006,387,238,95,100,15,12,22,1677,497,440,20,436,361,164
444,20100415142757520,17,890,286,254,119,51,15,5,29,1496,479,340,22,422,282,140
445,20100415143631610,16,1497,750,308,122,84,40,13,27,1945,592,808,35,805,403,235
446,20100415143981720,14,911,294,265,113,61,16,8,27,1637,488,340,24,422,312,126
447,20100415271490616,13,991,347,265,120,77,18,6,26,1685,511,410,24,414,398,135
448,20100415332057664,14,1317,575,288,124,74,27,7,29,1932,592,643,19,692,410,152
449,20100415392506628,15,828,253,223,98,67,18,10,29,2011,450,316,18,362,298,125
450,20100415423744664,9,1767,912,243,106,176,37,17,26,1909,655,1022,26,895,616,199
451,20100415441778560,14,894,311,235,96,64,17,12,30,1956,461,370,24,421,284,157
452,20100415444597908,15,1138,525,230,103,51,21,10,26,2390,463,588,27,607,302,182
453,20100416000559350,12,1121,419,303,123,54,20,8,30,1983,528,464,49,556,364,149
454,20100416105590376,13,1132,401,264,113,84,20,8,31,1501,549,507,23,494,426,164
455,20100416225217944,18,1133,515,229,100,73,18,8,28,2196,475,569,29,550,390,144
456,20100416332000028,17,985,426,213,112,54,14,8,27,940,431,468,26,465,289,178
457,20100416535607520,14,998,322,267,119,77,17,12,26,1952,521,376,30,458,329,163
458,20100417025183136,10,1308,538,274,116,69,35,16,21,1889,592,599,44,780,331,149
459,20100417112231504,8,1473,580,297,120,182,39,18,27,2295,720,675,23,741,497,182
460,20100417152534064,15,1613,771,236,97,218,30,14,26,1785,652,850,44,725,521,318
461,20100417182858356,12,837,302,229,99,45,17,6,21,1315,423,346,17,418,256,114
462,20100417454797600,14,1049,453,237,91,56,25,10,27,1793,471,516,25,588,302,125
463,20100417552409070,15,1065,441,233,132,57,16,7,27,769,489,484,21,440,373,186
464,20100418033208880,16,853,338,223,97,59,29,8,25,1781,403,362,30,471,216,121
465,20100418051509384,5,1241,506,293,136,66,28,9,26,1171,570,571,30,571,444,166
466,20100418120152140,17,838,252,218,93,45,14,7,28,1536,400,297,57,392,276,130
467,20100418225078530,14,879,334,261,127,50,18,5,26,1331,458,350,16,453,249,122
468,20100419033907510,14,1245,461,272,126,136,17,5,23,1597,595,537,34,472,555,166
469,20100419111449244,14,1035,368,285,134,59,19,8,25,1353,525,424,23,555,291,132
470,20100419161784510,14,1124,455,223,99,127,26,14,23,2170,528,520,25,535,395,149
471,20100419210321060,13,1130,425,279,113,52,26,6,29,2413,560,495,24,655,286,143
472,20100419220693270,16,928,367,208,98,77,16,6,26,1583,431,423,18,463,261,157
473,20100419391581450,12,836,260,258,106,47,18,8,28,1578,470,306,18,419,261,114
474,20100420164973504,14,1002,406,229,108,75,16,13,26,1239,481,447,16,495,269,180
475,20100506283035824,16,1078,446,263,121,63,17,7,29,1891,498,504,23,518,337,178
476,20100507054888268,12,1070,390,239,99,65,40,7,26,1706,496,459,46,621,256,149
477,20100507072808210,17,905,269,259,113,64,17,10,25,1615,501,322,24,433,273,148
478,20100507142168800,12,951,337,255,117,61,16,7,29,2169,492,387,17,439,304,154
479,20100507154031370,17,967,391,233,112,47,23,9,32,949,462,433,17,432,335,147
480,20100507183976492,12,1315,524,272,114,160,19,16,25,2529,634,597,27,659,443,163
481,20100507293780576,13,1243,575,233,100,98,19,8,22,3015,500,673,22,504,509,186
482,20100507315503576,5,1814,927,277,111,146,23,16,30,1712,644,1037,52,792,593,376
483,20100507373799576,17,773,209,218,94,67,16,8,32,2154,430,255,30,368,241,122
484,20100507555370316,12,849,271,267,117,36,14,4,22,2537,461,318,19,409,293,100
485,20100508165431250,6,1337,574,288,116,76,29,9,23,2426,576,631,44,687,414,176
486,20100508233256220,17,854,293,231,100,49,16,8,29,1477,453,339,20,426,252,138
487,20100508322990690,13,895,301,255,114,46,18,4,28,1573,478,347,15,433,269,138
488,20100508324151660,15,1267,556,269,126,64,25,7,23,1604,570,620,19,760,310,141
489,20100508345422420,15,875,321,227,110,45,16,4,25,1245,445,372,15,407,275,152
490,20100508361485424,16,1007,365,253,122,71,22,9,25,1109,517,416,20,454,338,162
491,20100508371368150,8,1431,611,276,121,92,29,9,25,1775,625,706,33,637,582,158
492,20100508445709764,10,1169,444,249,121,141,17,9,32,1370,588,511,19,474,444,203
493,20100508470526560,15,924,301,227,99,85,26,8,24,1961,479,367,22,437,319,117
494,20100508594422990,14,963,337,216,101,102,21,12,31,1876,483,411,20,472,307,137
495,20100509054866028,11,960,356,218,98,96,15,10,26,1476,462,427,23,421,361,136
496,20100509130592624,13,1581,744,309,122,94,29,12,40,2708,609,830,52,898,425,200
497,20100509131965292,15,1085,411,235,100,105,16,12,28,2026,526,478,24,477,413,148
498,20100509215927520,17,940,407,228,102,48,18,6,26,1488,427,453,20,504,248,150
499,20100509290616076,16,832,298,233,94,45,18,8,26,1688,421,357,15,430,246,118
500,20100509332598600,17,865,274,256,116,44,18,10,25,2013,477,319,16,412,276,125
501,20100509443571076,7,1141,455,257,100,86,15,6,32,1989,520,528,36,526,399,176
502,20100509484169880,14,889,287,256,122,60,16,7,25,1125,484,340,16,423,303,115
503,20100509505252070,6,1384,462,303,116,171,29,16,25,3197,727,562,31,566,533,225
504,20100509563449628,16,832,266,248,113,49,15,5,31,1858,449,315,17,402,254,125
505,20100510005356172,9,993,334,287,142,42,25,5,24,1559,518,390,19,463,318,146
506,20100510014768412,2,1522,719,263,127,64,38,8,27,1435,600,800,45,915,371,181
507,20100510014844344,11,1111,388,278,135,66,26,7,28,2378,576,442,29,525,383,148
508,20100510021345012,17,805,219,213,99,40,14,8,29,1903,424,283,30,374,261,120
509,20100510025822616,9,1246,578,226,108,75,34,9,30,2427,489,633,39,497,450,231
510,20100510055990428,16,1196,494,239,95,142,23,11,24,1947,575,553,23,499,491,164
511,20100510150159064,11,1244,561,231,112,129,19,7,29,1517,536,631,20,666,322,199
512,20100510200140220,13,1025,399,243,113,75,14,8,32,1384,493,456,18,512,293,163
513,20100510223839770,12,1313,446,290,121,193,25,7,24,2156,695,531,26,503,562,194
514,20100510233150836,14,1398,589,295,118,107,31,15,36,2328,620,672,32,725,357,248
515,20100510251841684,16,1060,442,253,132,58,18,6,25,765,496,480,17,558,284,152
516,20100510283538170,12,1780,873,272,123,170,22,15,35,2425,730,958,27,1005,484,237
517,20100510311917324,17,875,284,277,117,43,14,6,23,1104,484,331,17,425,271,138
518,20100510351264404,10,1070,415,269,137,41,25,7,21,1047,540,462,14,534,313,169
519,20100510353004332,6,1197,484,268,118,102,18,8,22,1895,543,570,30,634,373,144
520,20100510390576044,16,910,303,264,116,51,16,6,25,1443,481,359,17,424,307,127
521,20100510395187030,14,1014,368,261,114,89,16,9,25,2265,513,422,26,467,343,160
522,20100510425261790,12,1136,468,246,100,124,23,14,23,2329,538,528,22,449,445,200
523,20100510431059180,15,1036,323,262,119,106,19,10,23,2142,569,379,26,488,344,154
524,20100510491495200,15,1454,694,247,106,158,18,8,34,1857,607,771,23,764,459,184
525,20100510495385840,16,1343,620,227,106,93,28,20,38,2133,510,684,48,623,449,225
526,20100510583655616,9,970,416,220,105,55,15,10,22,1343,430,462,23,432,343,147
527,20100511021891500,9,1517,770,293,166,54,16,13,29,3122,588,818,25,725,412,302
528,20100511082645596,16,714,216,209,110,42,14,5,25,1262,392,256,15,297,226,141
529,20100511092925684,14,1010,375,229,102,96,17,7,38,1188,495,433,24,455,320,182
530,20100511284725720,18,1194,464,261,157,88,15,5,22,1153,568,528,19,531,414,173
531,20100511342744780,13,1077,375,261,120,101,18,6,26,1531,541,443,31,471,353,205
532,20100511354667270,14,1139,441,244,98,92,23,17,25,1898,541,504,35,521,325,246
533,20100511362544820,6,1847,793,281,143,193,49,13,30,2070,795,895,57,738,747,305
534,20100511440268440,12,1094,441,291,120,49,21,5,26,1488,531,500,19,546,365,139
535,20100511443656320,13,1259,471,297,93,111,22,21,34,2689,597,543,51,488,475,259
536,20100511451100864,13,990,338,223,97,123,21,13,22,1813,494,399,39,431,362,154
537,20100511534177760,16,814,247,212,96,38,14,4,28,1236,382,294,55,378,251,141
538,20100511562705584,17,1013,413,257,117,56,16,7,25,3072,465,463,16,500,297,147
539,20100511581459944,14,927,292,225,101,76,18,10,36,2998,451,341,46,442,308,131
540,20100512013491220,14,1106,408,271,120,104,19,9,22,1621,552,476,23,563,321,170
541,20100512030729656,14,914,304,263,122,53,17,4,28,1224,489,361,16,451,276,139
542,20100512073082790,11,1202,399,231,99,169,28,9,21,2048,630,477,40,550,460,157
543,20100512073135416,12,751,215,212,97,63,16,6,23,1383,425,261,19,325,259,125
544,20100512120805024,14,1172,421,271,117,112,26,13,31,2202,605,478,32,632,291,202
545,20100512140525430,11,1252,498,248,101,120,31,8,26,1981,597,577,26,475,568,161
546,20100512185694320,17,826,217,269,117,60,14,8,32,1590,495,268,18,386,271,124
547,20100512295052450,16,984,366,230,113,82,15,7,31,1285,488,412,18,483,283,153
